"","subject","trial","offer1","offer2","ev1","ev2","ev3","ev4","teacher.ch","teacher.reveal","student.ch","student.follow","reward","PEcard","PEteacher","Qcard1","Qcard2","Qcard3","Qcard4","Qteacher.opp","Qteacher.follow","Rcard","Rteacher"
"V2655",6,265,3,2,0.26345,0.3539,0.62951,0.72856,3,0,3,1,1,0.00851244816514385,0.0113964853909279,0.296514815879581,0.147946041102677,0.991487551834856,0.868445668726072,0.566741491356918,0.988603514609072,0.949482230181241,0.919872873473592
"V2665",6,266,3,4,0.26776,0.36011,0.65369,0.71148,4,1,4,1,1,0.131554331273928,0.0113964853909279,0.296514815879581,0.147946041102677,0.996617082854404,0.868445668726072,0.566741491356918,0.988603514609072,0.970359986893024,0.919872873473592
"V2675",6,267,3,2,0.26974,0.36951,0.67279,0.75882,3,1,3,1,1,0.00338291714559635,0.00571126157450441,0.296514815879581,0.147946041102677,0.996617082854404,0.8993196099266,0.566741491356918,0.994288738425496,0.919705873167085,0.954033821367391
"V2685",6,268,2,1,0.28112,0.35312,0.66642,0.74036,2,1,2,1,0,-0.147946041102677,-0.997137844900992,0.296514815879581,0.147946041102677,0.997411005669624,0.8993196099266,0.566741491356918,0.997137844900992,0.957932780164774,0.974041580663284
"V2695",6,269,3,1,0.30112,0.35469,0.62244,0.7536,3,0,3,1,0,-0.997411005669624,-0.499708011963112,0.296514815879581,0.113225197405452,0.997411005669624,0.8993196099266,0.566741491356918,0.499708011963112,0.905308203460409,0.491339699753513
"V2705",6,270,4,1,0.31142,0.39012,0.62167,0.75049,4,0,4,1,0,-0.8993196099266,-0.499708011963112,0.296514815879581,0.113225197405452,0.396379364294105,0.8993196099266,0.566741491356918,0.499708011963112,0.45663286220998,0.491339699753513
"V2719",6,271,4,1,0.32374,0.41459,0.60832,0.70868,4,0,1,0,1,0.703485184120419,0.433258508643082,0.296514815879581,0.113225197405452,0.396379364294105,0.357397034175101,0.566741491356918,0.499708011963112,0.279715061758246,0.491339699753513
"V2725",6,272,2,3,0.34526,0.3756,0.61176,0.72447,3,0,2,0,1,0.886774802594548,0.433258508643082,0.720429182667013,0.113225197405452,0.396379364294105,0.357397034175101,0.566741491356918,0.499708011963112,0.288064984233672,0.491339699753513
"V2735",6,273,2,1,0.34837,0.40239,0.60579,0.71539,2,0,1,0,0,-0.720429182667013,-0.566741491356918,0.720429182667013,0.647588375778475,0.396379364294105,0.357397034175101,0.566741491356918,0.499708011963112,0.201164982299622,0.491339699753513
"V2745",6,274,4,3,0.34263,0.38354,0.63277,0.71504,4,0,3,0,1,0.603620635705895,0.433258508643082,0.286304502177371,0.647588375778475,0.396379364294105,0.357397034175101,0.566741491356918,0.499708011963112,0.240134757655928,0.491339699753513
"V2755",6,275,2,4,0.35303,0.38444,0.68198,0.73451,4,1,2,0,0,-0.647588375778475,-0.566741491356918,0.286304502177371,0.647588375778475,0.760116178289737,0.357397034175101,0.566741491356918,0.499708011963112,0.317792462834798,0.491339699753513
"V2765",6,276,2,1,0.35276,0.42958,0.68185,0.74394,2,0,1,0,0,-0.286304502177371,-0.2840181679907,0.286304502177371,0.327956008376772,0.760116178289737,0.357397034175101,0.2840181679907,0.499708011963112,0.334999102387714,0.462471810405265
"V2775",6,277,4,3,0.34586,0.43418,0.65796,0.77844,4,1,4,1,1,0.642602965824899,0.500291988036888,0.113779771751583,0.327956008376772,0.760116178289737,0.357397034175101,0.2840181679907,0.499708011963112,0.523221234733624,0.462471810405265
"V2785",6,278,4,1,0.36893,0.45471,0.67509,0.79427,4,1,4,1,1,0.491793136988081,0.250717507134442,0.113779771751583,0.327956008376772,0.760116178289737,0.508206863011919,0.2840181679907,0.749282492865558,0.440802217811544,0.480979188194354
"V2795",6,279,1,4,0.38246,0.43866,0.65352,0.73822,4,1,4,1,0,-0.623623757667994,-0.874354837001559,0.113779771751583,0.327956008376772,0.760116178289737,0.623623757667994,0.2840181679907,0.874354837001559,0.474304110627459,0.614333032406868
"V2805",6,280,1,4,0.39742,0.43428,0.64192,0.75269,4,1,1,0,0,-0.113779771751583,-0.2840181679907,0.113779771751583,0.327956008376772,0.760116178289737,0.477268080594897,0.2840181679907,0.438176245724344,0.425631368006048,0.371442226102792
"V2819",6,281,2,3,0.48053,0.39177,0.5965,0.73611,3,1,3,1,0,-0.760116178289737,-0.438176245724344,0.0576211080577422,0.327956008376772,0.760116178289737,0.477268080594897,0.142333534740255,0.438176245724344,0.654556222994509,0.542687529948014
"V2825",6,282,2,4,0.47331,0.35664,0.54699,0.69805,4,0,4,1,1,0.522731919405103,0.780411322506656,0.0576211080577422,0.327956008376772,0.58172766027719,0.477268080594897,0.142333534740255,0.219588677493344,0.448453063483096,0.55219873996062
"V2835",6,283,2,4,0.50253,0.32682,0.52869,0.6649,4,0,4,1,0,-0.792262021641795,-0.219588677493344,0.0576211080577422,0.327956008376772,0.58172766027719,0.792262021641795,0.142333534740255,0.219588677493344,0.462774889699948,0.55219873996062
"V2845",6,284,2,3,0.53443,0.30002,0.51694,0.60712,3,0,3,1,0,-0.58172766027719,-0.219588677493344,0.0576211080577422,0.327956008376772,0.58172766027719,0.314851465150923,0.142333534740255,0.219588677493344,0.33601479412384,0.55219873996062
"V2855",6,285,2,3,0.54459,0.28764,0.51598,0.67852,3,0,3,1,1,0.768816627386056,0.780411322506656,0.0576211080577422,0.327956008376772,0.231183372613944,0.314851465150923,0.142333534740255,0.219588677493344,0.376898971583195,0.55219873996062
"V2865",6,286,1,2,0.52058,0.32904,0.51316,0.72041,1,0,2,0,1,0.672043991623228,0.857666465259745,0.0576211080577422,0.327956008376772,0.694465927997827,0.314851465150923,0.142333534740255,0.219588677493344,0.304474461910861,0.55219873996062
"V2875",6,287,4,2,0.50184,0.38901,0.47496,0.74834,4,1,2,0,0,-0.732924172018287,-0.142333534740255,0.0576211080577422,0.732924172018287,0.694465927997827,0.314851465150923,0.142333534740255,0.219588677493344,0.316145412043665,0.55219873996062
"V2885",6,288,2,4,0.52013,0.37691,0.4877,0.8,4,1,2,0,0,-0.371172329350446,-0.0713293633818476,0.0576211080577422,0.371172329350446,0.694465927997827,0.314851465150923,0.0713293633818476,0.219588677493344,0.291756529929114,0.704024284940061
"V2895",6,289,4,1,0.5206,0.40567,0.50788,0.76831,4,1,4,1,1,0.685148534849077,0.780411322506656,0.0576211080577422,0.187971557406894,0.694465927997827,0.314851465150923,0.035746165439821,0.219588677493344,0.459289808892086,0.815679467947597
"V2905",6,290,3,4,0.49347,0.41857,0.47486,0.75377,4,0,4,1,1,0.524353862612003,0.391097171246194,0.0576211080577422,0.187971557406894,0.694465927997827,0.475646137387997,0.035746165439821,0.608902828753806,0.387500128876118,0.519406567007505
"V2919",6,291,1,3,0.49336,0.38988,0.50317,0.76035,3,0,3,1,1,0.305534072002173,0.391097171246194,0.0576211080577422,0.187971557406894,0.694465927997827,0.791617448027089,0.035746165439821,0.608902828753806,0.431311028266466,0.519406567007505
"V2925",6,292,4,1,0.47935,0.39098,0.49005,0.76243,4,1,4,1,1,0.208382551972911,0.391097171246194,0.0576211080577422,0.187971557406894,0.878578238517527,0.791617448027089,0.035746165439821,0.608902828753806,0.56210597894939,0.519406567007505
"V2935",6,293,3,1,0.5225,0.33679,0.44522,0.75822,1,1,1,1,0,-0.0576211080577422,-0.804004640955898,0.0576211080577422,0.187971557406894,0.878578238517527,0.840521886174636,0.035746165439821,0.804004640955898,0.676179254080606,0.56388857799557
"V2945",6,294,2,1,0.5382,0.33325,0.45874,0.75375,1,0,1,1,0,-0.0440982488340521,-0.402920782513354,0.0440982488340521,0.187971557406894,0.878578238517527,0.840521886174636,0.035746165439821,0.402920782513354,0.808487520206261,0.381035910314061
"V2955",6,295,1,3,0.51084,0.32881,0.48242,0.77247,1,1,3,0,1,0.121421761482473,0.964253834560179,0.0175250079856394,0.187971557406894,0.878578238517527,0.840521886174636,0.035746165439821,0.402920782513354,0.881756294939379,0.381035910314061
"V2965",6,296,1,4,0.51642,0.30785,0.49061,0.76785,4,1,4,1,0,-0.840521886174636,-0.402920782513354,0.0175250079856394,0.187971557406894,0.938508784723013,0.840521886174636,0.516771558556462,0.402920782513354,0.880176716776905,0.20941776754625
"V2975",6,297,1,4,0.49863,0.29247,0.5452,0.8,4,0,4,1,1,0.35673671443714,0.798079328512136,0.0175250079856394,0.187971557406894,0.938508784723013,0.64326328556286,0.516771558556462,0.201920671487864,0.521970434748612,0.402095769279776
"V2985",6,298,3,2,0.5141,0.32488,0.5513,0.76986,3,0,3,1,0,-0.938508784723013,-0.201920671487864,0.0175250079856394,0.187971557406894,0.938508784723013,0.85822988588939,0.516771558556462,0.201920671487864,0.582256192135748,0.402095769279776
"V2995",6,299,2,1,0.49298,0.27065,0.54298,0.78724,1,0,2,0,0,-0.187971557406894,-0.516771558556462,0.0175250079856394,0.187971557406894,0.372971135628477,0.85822988588939,0.516771558556462,0.201920671487864,0.32342221437144,0.402095769279776
"V3005",6,300,4,2,0.47724,0.2575,0.55107,0.77298,4,0,4,1,1,0.14177011411061,0.798079328512136,0.0175250079856394,0.0747014480558048,0.372971135628477,0.85822988588939,0.516771558556462,0.201920671487864,0.566272442844713,0.402095769279776
"V1120",7,1,4,3,0.59,0.73,0.63,0.64,3,0,3,1,1,1,1,0,0,0,0,0,0,0,1
"V2120",7,2,4,3,0.60855,0.69477,0.65914,0.57178,3,1,4,0,0,0,0,0,0,0.467970975024887,0,0,0,0,1
"V320",7,3,3,2,0.59986,0.70981,0.66394,0.58403,2,1,3,0,1,0.532029024975113,1,0,0,0.467970975024887,0,0,0,0.365981367340564,1
"V420",7,4,3,1,0.57414,0.68167,0.66388,0.57426,3,0,3,1,1,0.346957937358505,1,0,0,0.653042062641495,0,0.417038633544019,0,0.4033076634154,0.634018632659436
"V520",7,5,4,2,0.54503,0.66103,0.66765,0.52334,2,1,4,0,1,1,0.582961366455981,0,0,0.815408306879778,0,0.417038633544019,0,0.494705800316141,0.634018632659436
"V620",7,6,2,4,0.50689,0.68721,0.66839,0.58495,2,1,4,0,0,-0.347859005672228,-0.660156045219775,0,0,0.815408306879778,0.347859005672228,0.660156045219775,0,0.313652695085131,0.554607995897621
"V720",7,7,2,1,0.51806,0.70422,0.64912,0.62316,2,0,1,0,0,0,-0.384845470195497,0,0,0.815408306879778,0.226853117844957,0.384845470195497,0,0.437533105670735,0.476008358473891
"V820",7,8,2,3,0.51453,0.66169,0.6088,0.60968,2,0,3,0,1,0.184591693120222,0.615154529804503,0,0,0.815408306879778,0.226853117844957,0.384845470195497,0,0.64338550874116,0.476008358473891
"V920",7,9,1,2,0.52168,0.60452,0.58948,0.5992,2,0,2,1,1,1,1,0,0,0.901791861490743,0.226853117844957,0.384845470195497,0,0.706342647617681,0.476008358473891
"V1020",7,10,3,2,0.5375,0.5986,0.55133,0.60165,2,0,3,0,1,0.0982081385092567,0.615154529804503,0,0.467970975024887,0.901791861490743,0.226853117844957,0.384845470195497,0,0.447834399631608,0.476008358473891
"V1126",7,11,1,4,0.59168,0.59034,0.55323,0.62418,4,0,1,0,0,0,-0.384845470195497,0,0.467970975024887,0.947750419824299,0.226853117844957,0.384845470195497,0,0.613974372237266,0.476008358473891
"V1220",7,12,1,3,0.5644,0.52893,0.5739,0.61034,3,1,3,1,0,-0.947750419824299,0,0,0.467970975024887,0.947750419824299,0.226853117844957,0.384845470195497,0,0.755252559314371,0.476008358473891
"V1320",7,13,3,2,0.61124,0.50395,0.57059,0.57205,3,1,3,1,1,0.341761249202371,1,0,0.467970975024887,0.658238750797629,0.226853117844957,0.384845470195497,0,0.497966567764711,0.667779535914643
"V1420",7,14,4,3,0.59515,0.50663,0.55866,0.60242,4,0,3,0,1,0.237362593611629,0.615154529804503,0,0.467970975024887,0.762637406388371,0.226853117844957,0.384845470195497,0.417038633544019,0.556623200457755,0.423384668278555
"V1520",7,15,4,1,0.59646,0.49114,0.58417,0.55222,1,1,4,0,1,0.773146882155043,0.615154529804503,0,0.467970975024887,0.873716210755241,0.226853117844957,0.384845470195497,0.417038633544019,0.632020561235822,0.423384668278555
"V1620",7,16,3,2,0.59755,0.50503,0.60024,0.56968,3,1,3,1,1,0.126283789244759,0.582961366455981,0,0.467970975024887,0.873716210755241,0.495799223509993,0.64138867472358,0.417038633544019,0.483736826301753,0.409280039867908
"V1720",7,17,2,4,0.59434,0.52875,0.59991,0.52079,4,1,4,1,0,-0.495799223509993,-0.660156045219775,0,0.467970975024887,0.912292432754742,0.495799223509993,0.64138867472358,0.660156045219775,0.626462014658672,0.412119540590131
"V1820",7,18,1,4,0.59156,0.509,0.5763,0.5114,1,1,1,1,0,0,-0.384845470195497,0,0.467970975024887,0.912292432754742,0.344346206240831,0.64138867472358,0.384845470195497,0.581716679540953,0.385668022870081
"V1920",7,19,4,1,0.57219,0.50398,0.60982,0.54186,1,1,1,1,1,1,0.775649958820439,0,0.467970975024887,0.912292432754742,0.344346206240831,0.64138867472358,0.224350041179561,0.734800581098306,0.469655808464151
"V2020",7,20,3,4,0.61166,0.48795,0.61674,0.59116,3,0,3,1,0,-0.912292432754742,-0.547826040114512,0.305472477744027,0.467970975024887,0.912292432754742,0.344346206240831,0.64138867472358,0.547826040114512,0.465877259705307,0.379878468336811
"V2126",7,21,4,2,0.626,0.46267,0.63552,0.61515,4,1,2,0,0,-0.467970975024887,-0.64138867472358,0.305472477744027,0.467970975024887,0.485366053490679,0.344346206240831,0.64138867472358,0.547826040114512,0.327474198572018,0.379878468336811
"V2220",7,22,3,1,0.6168,0.44465,0.64472,0.634,3,1,3,1,1,0.514633946509321,0.452173959885488,0.305472477744027,0.305183056969267,0.485366053490679,0.344346206240831,0.373904818246249,0.547826040114512,0.402337453635134,0.372095090240141
"V2320",7,23,4,3,0.62828,0.40493,0.63783,0.59901,3,1,3,1,1,0.357427439737932,0.263599949530656,0.305472477744027,0.305183056969267,0.642572560262068,0.344346206240831,0.373904818246249,0.736400050469344,0.432724374138639,0.43640934355922
"V2420",7,24,1,2,0.59664,0.42385,0.6338,0.60168,1,1,1,1,0,-0.305472477744027,-0.846331413223881,0.305472477744027,0.305183056969267,0.751756805892518,0.344346206240831,0.373904818246249,0.846331413223881,0.509524900230029,0.546200352663649
"V2520",7,25,3,2,0.58137,0.4501,0.61148,0.55569,3,1,3,1,0,-0.751756805892518,-0.493378517127615,0.212159043084952,0.305183056969267,0.751756805892518,0.344346206240831,0.373904818246249,0.493378517127615,0.577232412800673,0.402541040259525
"V2620",7,26,1,4,0.59153,0.46205,0.61056,0.61173,4,0,4,1,1,0.655653793759169,0.71237938547526,0.212159043084952,0.305183056969267,0.522115791735595,0.344346206240831,0.373904818246249,0.28762061452474,0.456828488703035,0.44063254296039
"V2720",7,27,4,1,0.59209,0.45165,0.61382,0.60044,4,0,1,0,1,0.787840956915048,0.626095181753751,0.212159043084952,0.305183056969267,0.522115791735595,0.651173151385076,0.373904818246249,0.28762061452474,0.41566206916593,0.44063254296039
"V2820",7,28,4,3,0.62092,0.4144,0.58598,0.5985,4,0,4,1,0,-0.651173151385076,-0.28762061452474,0.580845743857027,0.305183056969267,0.522115791735595,0.651173151385076,0.373904818246249,0.28762061452474,0.341183753422871,0.44063254296039
"V2920",7,29,1,3,0.60553,0.40904,0.58579,0.6322,1,1,1,1,1,0.419154256142973,0.71237938547526,0.580845743857027,0.305183056969267,0.522115791735595,0.346443016821373,0.373904818246249,0.28762061452474,0.343980983851973,0.44063254296039
"V306",7,30,4,2,0.62351,0.3783,0.56046,0.62338,4,1,4,1,0,-0.346443016821373,-0.58471034000827,0.708885833037976,0.305183056969267,0.522115791735595,0.346443016821373,0.373904818246249,0.58471034000827,0.430669072593417,0.384633028172095
"V3110",7,31,2,4,0.67525,0.35958,0.54781,0.6112,4,0,4,1,0,-0.240614210075833,-0.340863538792163,0.708885833037976,0.305183056969267,0.522115791735595,0.240614210075833,0.373904818246249,0.340863538792163,0.512241894873074,0.395852784203501
"V326",7,32,2,4,0.66982,0.29948,0.56741,0.58426,4,1,4,1,1,0.871986256418198,0.659136461207837,0.708885833037976,0.305183056969267,0.522115791735595,0.128013743581802,0.373904818246249,0.340863538792163,0.602691955513746,0.395852784203501
"V336",7,33,1,3,0.69644,0.32876,0.52133,0.61598,1,0,3,0,1,0.477884208264405,0.626095181753751,0.708885833037976,0.305183056969267,0.522115791735595,0.394381545888608,0.373904818246249,0.615748907893319,0.428968574464119,0.375727744978833
"V346",7,34,4,3,0.66794,0.29555,0.51182,0.59208,4,1,3,0,0,-0.745751730626085,-0.373904818246249,0.708885833037976,0.305183056969267,0.745751730626085,0.394381545888608,0.373904818246249,0.615748907893319,0.463058720405102,0.375727744978833
"V356",7,35,2,1,0.62313,0.3102,0.53021,0.60231,1,1,1,1,1,0.291114166962024,0.384251092106681,0.708885833037976,0.305183056969267,0.486335275132152,0.394381545888608,0.217972063769309,0.615748907893319,0.386637986021709,0.46735756182727
"V366",7,36,4,1,0.61142,0.33093,0.53967,0.5842,1,1,1,1,0,-0.797813198926254,-0.775996458283286,0.797813198926254,0.305183056969267,0.486335275132152,0.394381545888608,0.217972063769309,0.775996458283286,0.504574693695275,0.52166602956203
"V376",7,37,1,2,0.62674,0.30782,0.50651,0.58535,1,1,2,0,1,0.694816943030733,0.782027936230691,0.554103224273363,0.305183056969267,0.486335275132152,0.394381545888608,0.217972063769309,0.452375955685826,0.393906359286416,0.412727105254407
"V386",7,38,4,3,0.63389,0.27569,0.5483,0.57603,4,1,4,1,0,-0.394381545888608,-0.452375955685826,0.554103224273363,0.546881387896155,0.486335275132152,0.394381545888608,0.544107925688205,0.452375955685826,0.361435283789416,0.341450388875222
"V396",7,39,4,1,0.65477,0.27343,0.49715,0.53205,1,1,4,0,1,0.726091162110505,0.455892074311795,0.554103224273363,0.546881387896155,0.486335275132152,0.273908837889495,0.544107925688205,0.26371770527844,0.450801774345407,0.416906105202372
"V406",7,40,1,3,0.68273,0.24817,0.55616,0.53199,1,0,3,0,0,-0.486335275132152,-0.734232533402745,0.554103224273363,0.546881387896155,0.486335275132152,0.526486187568648,0.734232533402745,0.26371770527844,0.386062255588385,0.463459601391986
"V4110",7,41,4,2,0.70691,0.23914,0.53713,0.5599,4,1,2,0,0,-0.546881387896155,-0.734232533402745,0.554103224273363,0.546881387896155,0.258744482239562,0.526486187568648,0.734232533402745,0.26371770527844,0.432762381771315,0.463459601391986
"V426",7,42,2,3,0.68576,0.2,0.49724,0.58315,3,1,3,1,0,-0.258744482239562,-0.26371770527844,0.554103224273363,0.35664377208195,0.258744482239562,0.526486187568648,0.428029200968901,0.26371770527844,0.440212382782314,0.391107963587336
"V436",7,43,1,2,0.67643,0.21234,0.50894,0.56068,1,1,1,1,0,-0.554103224273363,-0.153737233827755,0.554103224273363,0.35664377208195,0.179705164147248,0.526486187568648,0.428029200968901,0.153737233827755,0.550388560950098,0.517435337266704
"V446",7,44,3,4,0.6791,0.23147,0.50577,0.56611,4,1,3,0,1,0.820294835852752,0.571970799031099,0.384839939428624,0.35664377208195,0.179705164147248,0.526486187568648,0.428029200968901,0.0896228679073907,0.512146514518159,0.637780049316636
"V456",7,45,1,2,0.67626,0.25434,0.47932,0.59064,1,1,2,0,0,-0.35664377208195,-0.666563121423911,0.384839939428624,0.35664377208195,0.465052110105049,0.526486187568648,0.666563121423911,0.0896228679073907,0.390479174548869,0.561015147037488
"V466",7,46,4,2,0.65117,0.23634,0.48081,0.57024,4,0,4,1,0,-0.526486187568648,-0.0896228679073907,0.384839939428624,0.23258202414633,0.465052110105049,0.526486187568648,0.388580548094447,0.0896228679073907,0.483027464309975,0.477725741168988
"V476",7,47,2,3,0.66235,0.25642,0.51998,0.59656,3,1,3,1,1,0.534947889894951,0.910377132092609,0.384839939428624,0.23258202414633,0.465052110105049,0.280105933035012,0.388580548094447,0.0896228679073907,0.479545644987034,0.477725741168988
"V486",7,48,3,1,0.6812,0.27087,0.52955,0.60031,1,0,1,1,1,0.615160060571376,0.530714696914985,0.384839939428624,0.23258202414633,0.628463967495199,0.280105933035012,0.388580548094447,0.469285303085015,0.474241281273327,0.335687320943907
"V496",7,49,1,3,0.70072,0.25684,0.53245,0.65109,1,1,1,1,0,-0.67271699277058,-0.469285303085015,0.67271699277058,0.23258202414633,0.628463967495199,0.280105933035012,0.388580548094447,0.469285303085015,0.441522055942922,0.335687320943907
"V506",7,50,4,1,0.71748,0.26541,0.53703,0.69591,1,0,4,0,1,0.719894066964988,0.611419451905553,0.46722046616844,0.23258202414633,0.628463967495199,0.280105933035012,0.388580548094447,0.27357520154415,0.399712692691069,0.407063706670644
"V5110",7,51,2,4,0.6572,0.26841,0.52474,0.67161,4,0,4,1,1,0.383004538532751,0.72642479845585,0.46722046616844,0.23258202414633,0.628463967495199,0.616995461467249,0.388580548094447,0.27357520154415,0.355938847248971,0.407063706670644
"V526",7,52,1,2,0.62186,0.26389,0.51977,0.6605,1,0,1,1,1,0.53277953383156,0.72642479845585,0.46722046616844,0.23258202414633,0.628463967495199,0.796230468803377,0.388580548094447,0.27357520154415,0.451480703873875,0.407063706670644
"V536",7,53,1,2,0.63145,0.25089,0.51782,0.6843,1,1,2,0,0,-0.23258202414633,-0.388580548094447,0.7165458240889,0.23258202414633,0.628463967495199,0.796230468803377,0.388580548094447,0.27357520154415,0.457241163600055,0.407063706670644
"V546",7,54,2,1,0.60271,0.26098,0.50662,0.67866,1,1,2,0,0,-0.151676272489554,-0.226527447295353,0.7165458240889,0.151676272489554,0.628463967495199,0.796230468803377,0.226527447295353,0.27357520154415,0.57076009746597,0.481854101735616
"V556",7,55,3,4,0.61449,0.26862,0.5144,0.69237,4,0,4,1,1,0.203769531196623,0.72642479845585,0.7165458240889,0.0989143151572677,0.628463967495199,0.796230468803377,0.132056750215084,0.27357520154415,0.672343214313658,0.588581021162999
"V566",7,56,1,3,0.62758,0.29197,0.50699,0.70846,1,0,3,0,1,0.371536032504801,0.867943249784916,0.7165458240889,0.0989143151572677,0.628463967495199,0.891588694997825,0.132056750215084,0.27357520154415,0.717683641107874,0.588581021162999
"V576",7,57,4,3,0.66966,0.27339,0.51061,0.71944,4,1,4,1,1,0.108411305002175,0.72642479845585,0.7165458240889,0.0989143151572677,0.802332046883349,0.891588694997825,0.132056750215084,0.27357520154415,0.685030902965428,0.588581021162999
"V586",7,58,3,2,0.71685,0.24231,0.54461,0.72435,3,1,3,1,1,0.197667953116651,0.423477593135333,0.7165458240889,0.0989143151572677,0.802332046883349,0.924705364952303,0.132056750215084,0.576522406864667,0.760627206128293,0.473294760578658
"V596",7,59,1,3,0.70001,0.22314,0.52952,0.69492,1,1,3,0,1,0.137285833707517,0.867943249784916,0.7165458240889,0.0989143151572677,0.862714166292483,0.924705364952303,0.132056750215084,0.753128923642336,0.775890400772549,0.511074155713759
"V606",7,60,2,3,0.69174,0.20632,0.56946,0.72473,3,0,3,1,0,-0.910470279898862,-0.753128923642336,0.7165458240889,0.0989143151572677,0.910470279898862,0.924705364952303,0.494022617099141,0.753128923642336,0.807666281195191,0.372360847403481
"V6110",7,61,2,4,0.69175,0.21145,0.58083,0.75133,4,1,4,1,0,-0.924705364952303,-0.753128923642336,0.7165458240889,0.0989143151572677,0.48439661528341,0.924705364952303,0.494022617099141,0.753128923642336,0.544841680628739,0.372360847403481
"V626",7,62,3,1,0.71231,0.2,0.54793,0.73827,1,0,3,0,0,-0.48439661528341,-0.494022617099141,0.7165458240889,0.0989143151572677,0.48439661528341,0.642233325937128,0.494022617099141,0.439045066444059,0.372996210856267,0.326433929408879
"V636",7,63,3,4,0.73454,0.22608,0.52928,0.74656,4,1,3,0,1,0.742286941069523,0.505977382900859,0.7165458240889,0.0989143151572677,0.257713058930477,0.642233325937128,0.494022617099141,0.439045066444059,0.425187779338242,0.326433929408879
"V646",7,64,1,3,0.72718,0.23513,0.55995,0.73579,1,1,3,0,1,0.484075743825599,0.294965266531706,0.7165458240889,0.0989143151572677,0.515924256174401,0.642233325937128,0.705034733468294,0.439045066444059,0.363895152168429,0.387768266480571
"V656",7,65,1,3,0.77817,0.22204,0.54814,0.7547,1,0,1,1,1,0.2834541759111,0.560954933555941,0.7165458240889,0.0989143151572677,0.684314363091618,0.642233325937128,0.828046645165624,0.439045066444059,0.419534971528096,0.503881881880048
"V666",7,66,1,3,0.76459,0.2,0.53477,0.78407,1,0,3,0,0,-0.684314363091618,-0.828046645165624,0.849194151164893,0.0989143151572677,0.684314363091618,0.642233325937128,0.828046645165624,0.439045066444059,0.528235409463286,0.503881881880048
"V676",7,67,1,2,0.7619,0.2,0.54964,0.76729,1,0,1,1,0,-0.849194151164893,-0.439045066444059,0.849194151164893,0.0989143151572677,0.364075103372099,0.642233325937128,0.828046645165624,0.439045066444059,0.450446153075716,0.503881881880048
"V686",7,68,3,2,0.79957,0.2,0.58321,0.8,3,0,3,1,1,0.635924896627901,0.560954933555941,0.451795936258827,0.0989143151572677,0.364075103372099,0.642233325937128,0.828046645165624,0.439045066444059,0.340783384819395,0.503881881880048
"V696",7,69,4,3,0.73978,0.2,0.58569,0.8,4,0,3,0,1,0.338330502710342,0.171953354834376,0.451795936258827,0.0989143151572677,0.661669497289658,0.642233325937128,0.828046645165624,0.439045066444059,0.349307719823025,0.503881881880048
"V706",7,70,4,1,0.74956,0.20346,0.55872,0.8,4,1,1,0,1,0.548204063741173,0.171953354834376,0.451795936258827,0.0989143151572677,0.819998352523677,0.642233325937128,0.828046645165624,0.439045066444059,0.463626310245193,0.503881881880048
"V7110",7,71,2,3,0.76764,0.24754,0.54518,0.78581,3,1,2,0,0,-0.0989143151572677,-0.899757837299062,0.642493656777306,0.0989143151572677,0.819998352523677,0.642233325937128,0.899757837299062,0.439045066444059,0.459296613797512,0.622520145190933
"V726",7,72,1,2,0.78366,0.23034,0.56055,0.78864,1,1,1,1,1,0.357506343222694,0.560954933555941,0.642493656777306,0.0645060798399112,0.819998352523677,0.642233325937128,0.524524058311339,0.439045066444059,0.620983182094759,0.431376135027374
"V736",7,73,4,1,0.75914,0.22687,0.57047,0.76987,4,1,4,1,1,0.357766674062872,0.327015054585996,0.751702005250749,0.0645060798399112,0.819998352523677,0.642233325937128,0.524524058311339,0.672984945414004,0.628855615031222,0.434182821033293
"V746",7,74,2,4,0.75787,0.2,0.56401,0.73595,4,0,2,0,0,-0.0645060798399112,-0.524524058311339,0.751702005250749,0.0645060798399112,0.819998352523677,0.751521198317353,0.524524058311339,0.809362856926871,0.633751607960452,0.521579949037977
"V756",7,75,1,2,0.77618,0.2,0.59619,0.71397,1,1,1,1,1,0.248297994749251,0.190637143073129,0.751702005250749,0.0343191067621947,0.819998352523677,0.751521198317353,0.524524058311339,0.809362856926871,0.744183671963779,0.521579949037977
"V766",7,76,3,4,0.8,0.2,0.57751,0.69525,4,0,4,1,1,0.248478801682647,0.111134089423176,0.827550208925676,0.0343191067621947,0.819998352523677,0.751521198317353,0.524524058311339,0.888865910576824,0.746935241860266,0.626903131164398
"V776",7,77,3,1,0.7824,0.2,0.57445,0.63913,1,0,3,0,1,0.180001647476323,0.475475941688661,0.827550208925676,0.0343191067621947,0.819998352523677,0.867802065413797,0.524524058311339,0.888865910576824,0.748613616474995,0.626903131164398
"V786",7,78,1,4,0.77048,0.2,0.6179,0.65761,1,0,1,1,0,-0.827550208925676,-0.888865910576824,0.827550208925676,0.0343191067621947,0.904233898999258,0.867802065413797,0.524524058311339,0.888865910576824,0.774739099781337,0.626903131164398
"V796",7,79,2,1,0.74938,0.2,0.67849,0.68064,1,1,1,1,1,0.559719269227322,0.111134089423176,0.440280730772678,0.0343191067621947,0.904233898999258,0.867802065413797,0.524524058311339,0.888865910576824,0.554312435046141,0.626903131164398
